MR_gene,MR_Cutoff,eQTL_chrom,eQTL_start_bp,eQTL_end_bp,eQTL_start_cM,eQTL_end_cM,eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD
Bra025790,20,A10,11427369,12382013,51.882543294162495,59.4282817644785,Bra008720,7.36133991261184,8.615851788447433
Bra025790,20,A10,11427369,12382013,51.882543294162495,59.4282817644785,Bra008721,7.36133991261184,8.615851788447433
Bra025790,20,A10,11427369,12382013,51.882543294162495,59.4282817644785,Bra008722,7.36133991261184,8.615851788447433
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006683,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006684,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100551,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006685,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006686,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006687,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006688,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006689,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100552,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006690,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006691,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006692,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006693,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006694,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006695,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006696,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006697,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006698,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006699,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006700,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006701,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100553,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006702,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006703,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006704,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006705,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006706,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006707,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006708,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006709,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006710,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006711,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100554,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006712,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006713_Bra006714,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006715,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006716,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006717,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006718,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100555,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006719,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006720,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006721,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006722,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006723,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006724,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006725,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006726,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006727,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100556,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006728,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006729,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006730,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006731,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006732,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006733,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006734,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006735,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006736,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006737,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006738,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006739,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006740,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006741,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006742,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006743,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006744,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006745,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100557,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006746,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006747,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006748,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006749,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006750,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006751,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006752,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006753,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006754,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006755_Bra006756,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006757,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006758,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006759,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006760,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006761,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006762,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006763,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006764,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006765,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006766,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006767,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006768,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006769,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006770,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006771,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006772,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006773,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006774,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100558,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006775,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006776,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006777,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006778,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100559,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006779,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006780,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006782,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006781,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006783,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006784,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006785,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006786,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100560,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006787,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006788,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006789,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006790,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006791,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006792,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006793,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006794,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006795,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006796,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006797,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006798_Bra006800,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006799,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006801,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006802,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006803,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006804,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006805,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006806,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006807,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006808,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006809,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006810,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006811,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006812,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006813,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006814,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006815,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006816,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006817,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006818,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006819,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006820,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006821,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006822,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006823,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006824,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006825,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006826,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006827,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006828,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006829,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006830,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006831,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006832,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100561,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006833,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006834,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006835,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006836,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006837,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006838,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006839,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006840,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006841,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006842,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006843,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006844,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006845,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006846,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006847,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006848,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006849,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006850,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006851,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006852,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006853,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100562,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006854,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006855,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006856,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006857,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006858,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006859,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006860,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006861,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006862,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006863,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006864,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006865,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006866,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006867,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100563,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100564,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006868,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra006869,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028921,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028922,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028923,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028924,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028925,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100565,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028926,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028927,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028928,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028929,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028930,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028931,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028932,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028933,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028934,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028935,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra100566,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028936,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028937,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028938,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028939,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028940,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028941,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028942,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028943,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028944,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028945,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028946,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028947,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028948_Bra028952,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028949,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028950,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028951,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028953,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028954,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028955,3.4024705172313077,5.461044359004307
Bra026068,50,A03,4610440,5597431,26.4178347471003,31.6510267657815,Bra028956,3.4024705172313077,5.461044359004307
Bra026943,30,A03,6602094,6622094,39.590429644006804,39.590429644006804,Bra029155,85.56322840765755,85.56322840765755
