MR_gene,MR_Cutoff,MR_chrom,MR_pos,eQTL_chrom,eQTL_start_bp,eQTL_end_bp,eQTL_start_cM,eQTL_end_cM,eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017390,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017389,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017388,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017387,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017386,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017385,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017384,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017383,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017382,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017381,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017380,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017379,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017378,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra101986,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017377,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017376,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017375,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017374,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017373,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017372,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017371,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017370,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017369,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017368,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017367,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017366,8.98844673427847,10.36243551065759
Bra017468,20,A09,13487566,A09,11144567,14496888,64.09768270327329,69.03662965996939,Bra017365,8.98844673427847,10.36243551065759
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008764,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008765,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008766,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008767,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008768,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008769,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra102322,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008770,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008771,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008772,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008773,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008774,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra102323,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008775,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008776,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008777,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008778,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008779,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008780,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008781,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008782,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008783,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008784,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008785,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008786,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008787,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008788,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008789,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008790,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008791,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008792,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008793,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008794,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008795,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008796,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008797,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008798,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008799,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008800,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008801,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008802,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008803,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008804,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008805,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008806,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008807,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008808,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008809,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008810,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008811,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008812,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008813,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008814,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008815,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008816,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008817,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008818,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008819,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008820,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008821,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008822,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008823,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008824,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008825,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008826,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008827,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008828,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008829,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008830,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008831,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008832,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008833,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008834,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008835,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008836,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008837,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008838,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008840,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008839,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008842,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008841,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008843,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008844,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008845,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008846,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008847,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008848,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008849,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008850,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008851,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008852,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008853,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008854,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008855,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008856,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008857,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008858,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008859,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008860,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008861,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008862,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008863,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008864,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008865,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008866,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008867,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008868,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008869,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008870,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008871,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008872,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008873,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008874,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008875,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008876,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008877,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008878,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008879,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008880,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008881,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008882,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008883,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008884,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008885,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008886,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008887,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008888,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008889,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008890,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008891,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008892,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008893,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008894,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008895,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008896,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008897,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008898,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008899,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008900,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008902,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008901,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008903,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008904,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008905,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008906,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008907,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008908,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008909,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008910,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008911,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008912,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008913,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008914,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008915,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008916,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008917,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008918,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008919,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008920,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra102324,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008921,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008922,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008923,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008924,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra102325,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008925,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra102326,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008926,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra008927,7.95095230768318,9.691807759888876
Bra022535,50,A02,8173761,A10,12553762,13268332,61.0608880552347,67.6527144597554,Bra102327,7.95095230768318,9.691807759888876
Bra022867,20,A03,7482825,A03,7327941,7347941,41.29236474593,41.29236474593,Bra022833,36.97448095793617,36.97448095793617
Bra022867,20,A03,7482825,A03,7327941,7347941,41.29236474593,41.29236474593,Bra022834,36.97448095793617,36.97448095793617
Bra022867,20,A03,7482825,A03,7327941,7347941,41.29236474593,41.29236474593,Bra022835,36.97448095793617,36.97448095793617
Bra022867,20,A03,7482825,A03,7327941,7347941,41.29236474593,41.29236474593,Bra022836,36.97448095793617,36.97448095793617
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029158,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029159,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029160,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029161,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029162,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029163,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029164,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029165,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029166,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029167,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029168,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029169,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029170,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029171,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029172,20.1946461683147,22.223799719497034
Bra022924,50,A03,7802357,A03,6622094,7347941,39.590429644006804,41.29236474593,Bra029173,20.1946461683147,22.223799719497034
